dateBuyOrderPlaced,ticker,dateBuyOrderFilled,dateSellOrderPlaced,dateSellOrderFilled,units,buyOrderPrice,purchasePrice,sellOrderPrice,sellPrice,NetChange
1991-01-10,AMGN,1991-01-10 00:00:00,1991-02-21 00:00:00,1991-02-21 00:00:00,7357.0,2.039,2.045,3.051,3.076,7585.067000000001
1991-01-10,MSFT,1991-01-10 00:00:00,1991-02-21 00:00:00,1991-02-21 00:00:00,20000.0,0.75,0.754,1.038,1.038,5680.000000000001
1991-02-22,AMGN,1991-02-22 00:00:00,1991-04-05 00:00:00,1991-04-05 00:00:00,4724.0,3.175,3.34,4.503,4.569,5805.796
1991-02-22,MSFT,1991-02-22 00:00:00,1991-04-05 00:00:00,1991-04-05 00:00:00,14591.0,1.028,1.006,1.152,1.152,2130.2859999999987
1991-04-08,PFE,1991-04-08 00:00:00,1991-05-17 00:00:00,1991-05-17 00:00:00,5196.0,2.887,2.862,2.818,2.788,-384.5040000000015
1991-04-08,AMGN,1991-04-08 00:00:00,1991-05-17 00:00:00,1991-05-17 00:00:00,3318.0,4.521,4.462,4.107,4.09,-1234.2959999999996
1991-05-20,PFE,1991-05-20 00:00:00,1991-07-01 00:00:00,1991-07-01 00:00:00,5376.0,2.79,2.795,2.81,2.84,241.91999999999962
1991-05-20,AMGN,1991-05-20 00:00:00,1991-07-01 00:00:00,1991-07-01 00:00:00,3614.0,4.15,4.181,4.049,3.975,-744.4839999999998
1991-07-02,PFE,1991-07-02 00:00:00,1991-08-13 00:00:00,1991-08-13 00:00:00,5276.0,2.843,2.825,3.259,3.281,2405.8559999999998
1991-07-02,AMGN,1991-07-02 00:00:00,1991-08-13 00:00:00,1991-08-13 00:00:00,3744.0,4.006,3.967,5.031,5.047,4043.5199999999986
1991-08-14,HD,1991-08-14 00:00:00,1991-09-25 00:00:00,1991-09-25 00:00:00,3120.0,4.664,4.807,4.93,4.955,461.759999999999
1991-08-14,AMGN,1991-08-14 00:00:00,1991-09-25 00:00:00,1991-09-25 00:00:00,2901.0,5.094,5.171,5.756,5.847,1961.0760000000005
1991-09-26,HD,1991-09-26 00:00:00,1991-11-06 00:00:00,1991-11-06 00:00:00,3024.0,4.961,4.93,5.151,5.127,595.7280000000002
1991-09-26,AMGN,1991-09-26 00:00:00,1991-11-06 00:00:00,1991-11-06 00:00:00,2576.0,5.822,5.773,5.905,5.872,255.0240000000005
1991-11-07,AMGN,1991-11-07 00:00:00,1991-12-19 00:00:00,1991-12-19 00:00:00,2566.0,5.845,5.798,6.111,6.003,526.0300000000002
1991-11-07,ORCL,1991-11-07 00:00:00,1991-12-19 00:00:00,1991-12-19 00:00:00,42254.0,0.355,0.357,0.295,0.286,-3000.034
1991-12-20,HD,1991-12-20 00:00:00,1992-02-03 00:00:00,1992-02-03 00:00:00,2617.0,5.731,5.782,5.569,5.577,-536.4850000000002
1991-12-20,AMGN,1991-12-20 00:00:00,1992-02-03 00:00:00,1992-02-03 00:00:00,2406.0,6.018,6.235,7.265,7.265,2478.1799999999985
1992-02-04,JPM,1992-02-04 00:00:00,1992-03-17 00:00:00,1992-03-17 00:00:00,2624.0,5.716,5.766,6.555,6.555,2070.3359999999993
1992-02-04,AMGN,1992-02-04 00:00:00,1992-03-17 00:00:00,1992-03-17 00:00:00,2034.0,7.228,7.373,6.573,6.573,-1627.1999999999996
1992-03-18,HD,1992-03-18 00:00:00,1992-04-29 00:00:00,1992-04-29 00:00:00,2534.0,5.919,5.987,5.512,5.553,-1099.7560000000003
1992-03-18,JPM,1992-03-18 00:00:00,1992-04-29 00:00:00,1992-04-29 00:00:00,2202.0,6.67,6.81,7.303,7.335,1156.0500000000009
1992-04-30,CSCO,1992-04-30 00:00:00,1992-06-11 00:00:00,1992-06-11 00:00:00,38168.0,0.377,0.393,0.503,0.503,4198.48
1992-04-30,HON,1992-04-30 00:00:00,1992-06-11 00:00:00,1992-06-11 00:00:00,1419.0,10.443,10.571,10.364,10.277,-417.18600000000066
1992-06-12,CSCO,1992-06-12 00:00:00,1992-07-24 00:00:00,1992-07-24 00:00:00,29940.0,0.501,0.503,0.55,0.542,1167.660000000001
1992-06-12,HON,1992-06-12 00:00:00,1992-07-24 00:00:00,1992-07-24 00:00:00,1419.0,10.323,10.571,9.714,9.714,-1216.082999999999
1992-07-27,ORCL,1992-07-27 00:00:00,1992-09-04 00:00:00,1992-09-04 00:00:00,36496.0,0.411,0.411,0.411,0.42,328.4640000000003
1992-07-27,CSCO,1992-07-27 00:00:00,1992-09-04 00:00:00,1992-09-04 00:00:00,26501.0,0.556,0.566,0.55,0.55,-424.01599999999746
1992-09-08,CSCO,1992-09-08 00:00:00,1992-10-19 00:00:00,1992-10-19 00:00:00,27372.0,0.548,0.542,0.621,0.629,2381.363999999999
1992-09-08,UNH,1992-09-08 00:00:00,1992-10-19 00:00:00,1992-10-19 00:00:00,6221.0,2.411,2.404,2.903,2.903,3104.279000000001
1992-10-20,CSCO,1992-10-20 00:00:00,1992-12-01 00:00:00,1992-12-01 00:00:00,23585.0,0.631,0.636,0.817,0.809,4080.205000000001
1992-10-20,UNH,1992-10-20 00:00:00,1992-12-01 00:00:00,1992-12-01 00:00:00,5167.0,2.903,2.903,2.964,2.964,315.1869999999997
1992-12-02,CSCO,1992-12-02 00:00:00,1993-01-14 00:00:00,1993-01-14 00:00:00,18541.0,0.809,0.809,0.943,0.943,2484.493999999998
1992-12-02,TXN,1992-12-02 00:00:00,1993-01-14 00:00:00,1993-01-14 00:00:00,6522.0,2.3,2.312,2.513,2.562,1630.5
1993-01-15,INTC,1993-01-15 00:00:00,1993-02-26 00:00:00,1993-02-26 00:00:00,5610.0,2.674,2.677,2.816,2.808,734.9099999999988
1993-01-15,CSCO,1993-01-15 00:00:00,1993-02-26 00:00:00,1993-02-26 00:00:00,15625.0,0.96,0.966,0.943,0.951,-234.3750000000002
1993-03-01,INTC,1993-03-01 00:00:00,1993-04-12 00:00:00,1993-04-12 00:00:00,5350.0,2.804,2.785,2.7,2.716,-369.14999999999975
1993-03-01,CSCO,1993-03-01 00:00:00,1993-04-12 00:00:00,1993-04-12 00:00:00,15707.0,0.955,0.959,0.951,0.966,109.9490000000001
1993-04-13,ORCL,1993-04-13 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,18868.0,0.795,0.787,0.929,0.92,2509.444
1993-04-13,CSCO,1993-04-13 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,15593.0,0.962,0.959,1.179,1.171,3305.7160000000013
1993-05-25,ORCL,1993-05-25 00:00:00,1993-07-07 00:00:00,1993-07-07 00:00:00,16146.0,0.929,0.92,1.081,1.081,2599.505999999999
1993-05-25,CSCO,1993-05-25 00:00:00,1993-07-07 00:00:00,1993-07-07 00:00:00,12723.0,1.179,1.179,1.194,1.186,89.06099999999867
1993-07-08,ORCL,1993-07-08 00:00:00,1993-08-18 00:00:00,1993-08-18 00:00:00,14045.0,1.068,1.054,1.179,1.179,1755.625
1993-07-08,CSCO,1993-07-08 00:00:00,1993-08-18 00:00:00,1993-08-18 00:00:00,12831.0,1.169,1.163,1.249,1.257,1206.1139999999982
1993-08-19,ORCL,1993-08-19 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,12594.0,1.191,1.189,1.385,1.385,2468.4239999999995
1993-08-19,CSCO,1993-08-19 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,12010.0,1.249,1.241,1.124,1.131,-1321.1000000000013
1993-10-01,ORCL,1993-10-01 00:00:00,1993-11-11 00:00:00,1993-11-11 00:00:00,10973.0,1.367,1.358,1.394,1.394,395.0279999999979
1993-10-01,LOW,1993-10-01 00:00:00,1993-11-11 00:00:00,1993-11-11 00:00:00,6186.0,2.425,2.363,2.68,2.68,1960.9620000000011
1993-11-12,ORCL,1993-11-12 00:00:00,1993-12-27 00:00:00,1993-12-27 00:00:00,10661.0,1.407,1.421,1.358,1.349,-767.5920000000007
1993-11-12,CMCSA,1993-11-12 00:00:00,1993-12-27 00:00:00,1993-12-27 00:00:00,4046.0,3.707,3.675,3.164,3.185,-1982.539999999999
1993-12-28,ORCL,1993-12-28 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,11270.0,1.331,1.314,1.376,1.358,495.88000000000045
1993-12-28,LOW,1993-12-28 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,5017.0,2.99,3.065,3.185,3.168,516.751000000001
1994-02-08,ORCL,1994-02-08 00:00:00,1994-03-22 00:00:00,1994-03-22 00:00:00,10830.0,1.385,1.465,1.51,1.501,389.87999999999795
1994-02-08,LOW,1994-02-08 00:00:00,1994-03-22 00:00:00,1994-03-22 00:00:00,4738.0,3.166,3.176,3.579,3.596,1989.9599999999996
1994-03-23,CAT,1994-03-23 00:00:00,1994-05-05 00:00:00,1994-05-05 00:00:00,1486.0,10.092,10.097,9.529,9.638,-682.0739999999995
1994-03-23,UNH,1994-03-23 00:00:00,1994-05-05 00:00:00,1994-05-05 00:00:00,2956.0,5.075,5.141,5.202,5.254,334.02799999999866
1994-05-06,CAT,1994-05-06 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,1563.0,9.595,9.433,9.273,9.29,-223.50900000000107
1994-05-06,LOW,1994-05-06 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,3797.0,3.951,3.81,3.75,3.81,0.0
1994-06-20,ORCL,1994-06-20 00:00:00,1994-08-01 00:00:00,1994-08-01 00:00:00,9259.0,1.62,1.573,1.689,1.697,1148.1160000000011
1994-06-20,LOW,1994-06-20 00:00:00,1994-08-01 00:00:00,1994-08-01 00:00:00,3974.0,3.775,3.715,3.853,3.853,548.4120000000014
1994-08-02,ORCL,1994-08-02 00:00:00,1994-09-13 00:00:00,1994-09-13 00:00:00,8977.0,1.671,1.653,1.849,1.867,1921.0779999999997
1994-08-02,LOW,1994-08-02 00:00:00,1994-09-13 00:00:00,1994-09-13 00:00:00,3872.0,3.874,3.93,3.767,3.793,-530.464
1994-09-14,UNH,1994-09-14 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,2595.0,5.781,5.77,5.621,5.534,-612.4199999999994
1994-09-14,LOW,1994-09-14 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,4010.0,3.741,3.75,4.075,4.05,1202.9999999999993
1994-10-26,IBM,1994-10-26 00:00:00,1994-12-07 00:00:00,1994-12-07 00:00:00,1064.0,14.098,14.216,13.76,13.591,-665.0
1994-10-26,LOW,1994-10-26 00:00:00,1994-12-07 00:00:00,1994-12-07 00:00:00,3681.0,4.075,4.144,3.818,3.767,-1387.7370000000008
1994-12-08,MSFT,1994-12-08 00:00:00,1995-01-20 00:00:00,1995-01-20 00:00:00,5210.0,2.879,2.871,2.887,2.863,-41.680000000000035
1994-12-08,ADBE,1994-12-08 00:00:00,1995-01-20 00:00:00,1995-01-20 00:00:00,3774.0,3.975,4.01,3.81,3.77,-905.7599999999991
1995-01-23,AAPL,1995-01-23 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,10753.0,1.395,1.305,1.254,1.239,-709.6979999999983
1995-01-23,MSFT,1995-01-23 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,5293.0,2.834,2.774,2.895,2.879,555.7649999999999
1995-03-07,AMGN,1995-03-07 00:00:00,1995-04-18 00:00:00,1995-04-18 00:00:00,2135.0,7.026,6.993,7.002,7.026,70.45499999999888
1995-03-07,MSFT,1995-03-07 00:00:00,1995-04-18 00:00:00,1995-04-18 00:00:00,5174.0,2.899,2.928,3.52,3.52,3063.0080000000003
1995-04-19,MDT,1995-04-19 00:00:00,1995-05-31 00:00:00,1995-05-31 00:00:00,1987.0,7.55,7.398,7.473,7.498,198.70000000000107
1995-04-19,ADBE,1995-04-19 00:00:00,1995-05-31 00:00:00,1995-05-31 00:00:00,2420.0,6.198,6.16,6.5,6.46,725.9999999999995
1995-06-01,ADBE,1995-06-01 00:00:00,1995-07-13 00:00:00,1995-07-13 00:00:00,2346.0,6.395,6.34,6.97,7.02,1595.2799999999993
1995-06-01,GILD,1995-06-01 00:00:00,1995-07-13 00:00:00,1995-07-13 00:00:00,33482.0,0.448,0.447,0.552,0.548,3381.682000000001
1995-07-14,GILD,1995-07-14 00:00:00,1995-08-24 00:00:00,1995-08-24 00:00:00,26834.0,0.559,0.53,0.628,0.615,2280.889999999999
1995-07-14,QCOM,1995-07-14 00:00:00,1995-08-24 00:00:00,1995-08-24 00:00:00,7958.0,1.885,1.865,2.382,2.382,4114.286000000001
1995-08-25,CSCO,1995-08-25 00:00:00,1995-10-06 00:00:00,1995-10-06 00:00:00,5201.0,2.884,2.899,3.049,3.064,858.1650000000002
1995-08-25,QCOM,1995-08-25 00:00:00,1995-10-06 00:00:00,1995-10-06 00:00:00,6342.0,2.365,2.367,1.912,1.936,-2733.4020000000005
1995-10-09,CSCO,1995-10-09 00:00:00,1995-11-17 00:00:00,1995-11-17 00:00:00,4992.0,3.005,2.884,3.559,3.559,3369.6000000000013
1995-10-09,TXN,1995-10-09 00:00:00,1995-11-17 00:00:00,1995-11-17 00:00:00,2049.0,7.319,6.976,6.018,6.002,-1995.7260000000003
1995-11-20,CSCO,1995-11-20 00:00:00,1996-01-03 00:00:00,1996-01-03 00:00:00,4247.0,3.532,3.512,3.331,3.3,-900.3640000000008
1995-11-20,GILD,1995-11-20 00:00:00,1996-01-03 00:00:00,1996-01-03 00:00:00,20464.0,0.733,0.703,0.902,0.911,4256.5120000000015
1996-01-04,CSCO,1996-01-04 00:00:00,1996-02-14 00:00:00,1996-02-14 00:00:00,4622.0,3.245,3.206,3.936,3.944,3411.036
1996-01-04,GILD,1996-01-04 00:00:00,1996-02-14 00:00:00,1996-02-14 00:00:00,16216.0,0.925,0.946,1.043,1.03,1362.1440000000011
1996-02-15,CSCO,1996-02-15 00:00:00,1996-03-28 00:00:00,1996-03-28 00:00:00,3861.0,3.885,3.85,3.921,3.897,181.46699999999888
1996-02-15,GILD,1996-02-15 00:00:00,1996-03-28 00:00:00,1996-03-28 00:00:00,14677.0,1.022,1.03,0.791,0.787,-3566.511
1996-03-29,NKE,1996-03-29 00:00:00,1996-05-10 00:00:00,1996-05-10 00:00:00,3429.0,4.374,4.341,4.817,4.844,1724.7870000000005
1996-03-29,CSCO,1996-03-29 00:00:00,1996-05-10 00:00:00,1996-05-10 00:00:00,3782.0,3.966,4.038,4.604,4.777,2794.8979999999997
1996-05-13,NKE,1996-05-13 00:00:00,1996-06-24 00:00:00,1996-06-24 00:00:00,3069.0,4.888,4.902,5.454,5.488,1798.4340000000009
1996-05-13,CSCO,1996-05-13 00:00:00,1996-06-24 00:00:00,1996-06-24 00:00:00,3140.0,4.777,4.801,4.793,4.793,-25.120000000000022
1996-06-25,NKE,1996-06-25 00:00:00,1996-08-06 00:00:00,1996-08-06 00:00:00,2759.0,5.437,5.423,5.679,5.672,686.9909999999991
1996-06-25,CSCO,1996-06-25 00:00:00,1996-08-06 00:00:00,1996-08-06 00:00:00,3153.0,4.758,4.722,4.848,4.801,249.08699999999916
1996-08-07,NKE,1996-08-07 00:00:00,1996-09-18 00:00:00,1996-09-18 00:00:00,2631.0,5.702,5.724,6.54,6.547,2165.3129999999987
1996-08-07,CSCO,1996-08-07 00:00:00,1996-09-18 00:00:00,1996-09-18 00:00:00,3068.0,4.889,5.052,5.21,5.194,435.6560000000011
1996-09-19,NKE,1996-09-19 00:00:00,1996-10-30 00:00:00,1996-10-30 00:00:00,2302.0,6.515,6.463,6.402,6.402,-140.42199999999985
1996-09-19,CSCO,1996-09-19 00:00:00,1996-10-30 00:00:00,1996-10-30 00:00:00,2870.0,5.227,5.21,5.029,5.076,-384.58000000000095
1996-10-31,NKE,1996-10-31 00:00:00,1996-12-12 00:00:00,1996-12-12 00:00:00,2376.0,6.312,6.258,5.746,5.76,-1183.2480000000005
1996-10-31,SLB,1996-10-31 00:00:00,1996-12-12 00:00:00,1996-12-12 00:00:00,909.0,16.51,16.588,16.295,16.468,-109.08000000000091
1996-12-13,INTC,1996-12-13 00:00:00,1997-01-27 00:00:00,1997-01-27 00:00:00,1129.0,13.284,13.05,14.377,14.415,1541.0849999999982
1996-12-13,MSFT,1996-12-13 00:00:00,1997-01-27 00:00:00,1997-01-27 00:00:00,1986.0,7.552,7.38,8.727,8.775,2770.4700000000007
1997-01-28,INTC,1997-01-28 00:00:00,1997-03-11 00:00:00,1997-03-11 00:00:00,1043.0,14.386,14.575,13.824,13.815,-792.6799999999997
1997-01-28,MSFT,1997-01-28 00:00:00,1997-03-11 00:00:00,1997-03-11 00:00:00,1711.0,8.765,8.945,9.1,9.059,195.05399999999827
1997-03-12,INTC,1997-03-12 00:00:00,1997-04-23 00:00:00,1997-04-23 00:00:00,1087.0,13.804,13.671,13.457,13.494,-192.39899999999957
1997-03-12,MSFT,1997-03-12 00:00:00,1997-04-23 00:00:00,1997-04-23 00:00:00,1662.0,9.024,8.889,10.066,10.066,1956.1740000000023
1997-04-24,INTC,1997-04-24 00:00:00,1997-06-05 00:00:00,1997-06-05 00:00:00,1092.0,13.73,14.164,13.61,13.787,-411.6839999999988
1997-04-24,MSFT,1997-04-24 00:00:00,1997-06-05 00:00:00,1997-06-05 00:00:00,1460.0,10.276,10.61,10.841,10.94,481.8000000000001
1997-06-06,INTC,1997-06-06 00:00:00,1997-07-18 00:00:00,1997-07-18 00:00:00,1091.0,13.744,13.74,16.769,16.57,3087.53
1997-06-06,MSFT,1997-06-06 00:00:00,1997-07-18 00:00:00,1997-07-18 00:00:00,1369.0,10.956,11.038,13.601,13.185,2939.2430000000004
1997-07-21,MSFT,1997-07-21 00:00:00,1997-08-29 00:00:00,1997-08-29 00:00:00,1151.0,13.027,12.812,12.01,12.01,-923.1019999999995
1997-07-21,TXN,1997-07-21 00:00:00,1997-08-29 00:00:00,1997-08-29 00:00:00,1336.0,11.226,11.135,11.417,11.318,244.48799999999977
1997-09-02,INTC,1997-09-02 00:00:00,1997-10-13 00:00:00,1997-10-13 00:00:00,852.0,17.612,17.792,17.767,17.86,57.93599999999816
1997-09-02,TXN,1997-09-02 00:00:00,1997-10-13 00:00:00,1997-10-13 00:00:00,1329.0,11.29,11.289,13.688,13.807,3346.422000000001
1997-10-14,TXN,1997-10-14 00:00:00,1997-11-24 00:00:00,1997-11-24 00:00:00,1079.0,13.902,13.841,10.313,10.287,-3834.7659999999983
1997-10-14,SLB,1997-10-14 00:00:00,1997-11-24 00:00:00,1997-11-24 00:00:00,509.0,29.447,29.313,28.354,28.305,-513.0719999999995
1997-11-25,TXN,1997-11-25 00:00:00,1998-01-08 00:00:00,1998-01-08 00:00:00,1495.0,10.035,9.987,9.039,8.821,-1743.1700000000005
1997-11-25,COST,1997-11-25 00:00:00,1998-01-08 00:00:00,1998-01-08 00:00:00,859.0,17.453,17.537,17.221,17.221,-271.4439999999991
1998-01-09,PFE,1998-01-09 00:00:00,1998-02-23 00:00:00,1998-02-23 00:00:00,827.0,18.136,17.944,20.326,20.481,2098.099000000002
1998-01-09,LLY,1998-01-09 00:00:00,1998-02-23 00:00:00,1998-02-23 00:00:00,295.0,50.9,50.338,45.659,46.632,-1093.270000000001
1998-02-24,WMT,1998-02-24 00:00:00,1998-04-06 00:00:00,1998-04-06 00:00:00,814.0,18.43,18.794,20.681,20.761,1601.137999999999
1998-02-24,HD,1998-02-24 00:00:00,1998-04-06 00:00:00,1998-04-06 00:00:00,814.0,18.419,18.158,18.888,19.379,993.8940000000001
1998-04-07,PFE,1998-04-07 00:00:00,1998-05-19 00:00:00,1998-05-19 00:00:00,625.0,23.99,24.033,25.806,26.307,1421.2499999999984
1998-04-07,CMCSA,1998-04-07 00:00:00,1998-05-19 00:00:00,1998-05-19 00:00:00,2963.0,5.063,4.994,5.096,5.136,420.746000000001
1998-05-20,PFE,1998-05-20 00:00:00,1998-07-01 00:00:00,1998-07-01 00:00:00,571.0,26.287,26.58,25.345,25.637,-538.4529999999987
1998-05-20,CMCSA,1998-05-20 00:00:00,1998-07-01 00:00:00,1998-07-01 00:00:00,2950.0,5.084,5.062,5.633,5.677,1814.249999999998
1998-07-02,AAPL,1998-07-02 00:00:00,1998-08-13 00:00:00,1998-08-13 00:00:00,16411.0,0.914,0.925,1.25,1.244,5235.1089999999995
1998-07-02,LOW,1998-07-02 00:00:00,1998-08-13 00:00:00,1998-08-13 00:00:00,1688.0,8.884,9.127,8.168,8.125,-1691.376000000001
1998-08-14,LOW,1998-08-14 00:00:00,1998-09-25 00:00:00,1998-09-25 00:00:00,1838.0,8.161,8.151,7.363,7.303,-1558.6239999999998
1998-08-14,CMCSA,1998-08-14 00:00:00,1998-09-25 00:00:00,1998-09-25 00:00:00,2261.0,6.633,6.681,6.506,6.417,-596.9040000000006
1998-09-28,CSCO,1998-09-28 00:00:00,1998-11-06 00:00:00,1998-11-06 00:00:00,1168.0,12.843,13.263,13.317,13.334,82.92799999999968
1998-09-28,CMCSA,1998-09-28 00:00:00,1998-11-06 00:00:00,1998-11-06 00:00:00,2325.0,6.451,6.442,6.204,6.23,-492.8999999999994
1998-11-09,WMT,1998-11-09 00:00:00,1998-12-21 00:00:00,1998-12-21 00:00:00,527.0,28.453,28.763,31.342,31.284,1328.5669999999986
1998-11-09,AAPL,1998-11-09 00:00:00,1998-12-21 00:00:00,1998-12-21 00:00:00,12712.0,1.18,1.174,1.096,1.103,-902.5519999999993
1998-12-22,AAPL,1998-12-22 00:00:00,1999-02-04 00:00:00,1999-02-04 00:00:00,13724.0,1.093,1.135,1.252,1.252,1605.7079999999999
1998-12-22,CSCO,1998-12-22 00:00:00,1999-02-04 00:00:00,1999-02-04 00:00:00,808.0,18.573,18.921,21.829,21.736,2274.520000000001
1999-02-05,ORCL,1999-02-05 00:00:00,1999-03-19 00:00:00,1999-03-19 00:00:00,1684.0,8.906,8.685,6.63,6.702,-3339.3720000000008
1999-02-05,CSCO,1999-02-05 00:00:00,1999-03-19 00:00:00,1999-03-19 00:00:00,709.0,21.148,20.552,20.991,21.363,574.9989999999999
1999-03-22,AMGN,1999-03-22 00:00:00,1999-05-03 00:00:00,1999-05-03 00:00:00,465.0,32.245,32.064,25.335,25.723,-2948.5650000000005
1999-03-22,CSCO,1999-03-22 00:00:00,1999-05-03 00:00:00,1999-05-03 00:00:00,718.0,20.903,20.625,22.4,22.347,1236.3960000000009
1999-05-04,CSCO,1999-05-04 00:00:00,1999-06-15 00:00:00,1999-06-15 00:00:00,675.0,22.214,22.219,21.175,21.285,-630.4500000000007
1999-05-04,QCOM,1999-05-04 00:00:00,1999-06-15 00:00:00,1999-06-15 00:00:00,1436.0,10.444,10.487,10.048,10.024,-664.8680000000014
1999-06-16,QCOM,1999-06-16 00:00:00,1999-07-28 00:00:00,1999-07-28 00:00:00,1422.0,10.546,11.223,15.102,15.0,5370.893999999999
1999-06-16,AMZN,1999-06-16 00:00:00,1999-07-28 00:00:00,1999-07-28 00:00:00,317.0,47.39,50.66,50.5,50.99,104.61000000000172
1999-07-29,GILD,1999-07-29 00:00:00,1999-09-09 00:00:00,1999-09-09 00:00:00,8741.0,1.716,1.755,2.458,2.485,6380.93
1999-07-29,QCOM,1999-07-29 00:00:00,1999-09-09 00:00:00,1999-09-09 00:00:00,980.0,15.312,15.348,16.419,16.709,1333.7799999999988
1999-09-10,QCOM,1999-09-10 00:00:00,1999-10-21 00:00:00,1999-10-21 00:00:00,915.0,16.4,16.457,19.789,19.469,2755.9800000000005
1999-09-10,AMZN,1999-09-10 00:00:00,1999-10-21 00:00:00,1999-10-21 00:00:00,236.0,63.485,65.94,80.5,77.94,2832.0
1999-10-22,QCOM,1999-10-22 00:00:00,1999-12-03 00:00:00,1999-12-03 00:00:00,740.0,20.282,21.546,36.584,37.268,11634.28
1999-10-22,AMZN,1999-10-22 00:00:00,1999-12-03 00:00:00,1999-12-03 00:00:00,188.0,79.64,81.44,89.06,92.5,2079.2800000000007
1999-12-06,ORCL,1999-12-06 00:00:00,2000-01-18 00:00:00,2000-01-18 00:00:00,852.0,17.597,17.593,23.856,24.097,5541.408000000001
1999-12-06,QCOM,1999-12-06 00:00:00,2000-01-18 00:00:00,2000-01-18 00:00:00,399.0,37.586,37.903,54.948,53.781,6335.322
